,Text,Date,Year,hashtag,Cleaned
2783,#MannKiBaat - RT #MakeInIndia https://t.co/x0DOEX2t3C,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2784,#MannKiBaat - RT #MakeInIndia https://t.co/tcAxxR8Ku2,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2785,#MannKiBaat - RT #MakeInIndia https://t.co/bpDZ0RWi63,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2786,#MannKiBaat - RT #MakeInIndia https://t.co/YzpMUQI0T2,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2787,#MannKiBaat - RT #MakeInIndia https://t.co/SBBNOCAU5K,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2788,#MannKiBaat - RT #MakeInIndia https://t.co/gP0pf3wFUb,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2789,#MannKiBaat - RT #MakeInIndia https://t.co/u5hgdmtCOu,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2790,#MannKiBaat - RT #MakeInIndia https://t.co/wMk9kN3C3b,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2791,#MannKiBaat - RT #MakeInIndia https://t.co/JY0NlVbct3,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2792,#MannKiBaat - RT #MakeInIndia https://t.co/JprG8FFGsr,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2793,#MannKiBaat - RT #MakeInIndia https://t.co/mH07calBfC,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2794,#MannKiBaat - RT #MakeInIndia https://t.co/jRX6UwcJHy,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2795,#MannKiBaat - RT #MakeInIndia https://t.co/P7ob0yauSc,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2796,#MannKiBaat - RT #MakeInIndia https://t.co/hJ8vQywwPV,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2797,#MannKiBaat - RT #MakeInIndia https://t.co/fyEnGNqKgz,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2798,#MannKiBaat - RT #MakeInIndia https://t.co/vyu5cLU7lY,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2799,#MannKiBaat - RT #MakeInIndia https://t.co/Do2PqPWQXV,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2800,#MannKiBaat - RT #MakeInIndia https://t.co/YLXhLdSnZH,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2801,#MannKiBaat - RT #MakeInIndia https://t.co/pNziukNkav,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2802,#MannKiBaat - RT #MakeInIndia https://t.co/pBRJGZSFmB,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2803,#MannKiBaat - RT #MakeInIndia https://t.co/OhK8Pxu2X0,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2804,#MannKiBaat - RT #MakeInIndia https://t.co/602nPoLIqI,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2805,#MannKiBaat - RT #MakeInIndia https://t.co/WkYEK20LtT,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2806,"Let us say ‘Divyang’ instead of ‘Viklang’: PM Modi during #MannKiBaat
https://t.co/zAJay4zwA5 via NM App",2015-12-28,2015,['MannKiBaat'],"['divyang', 'instead', 'viklang']"
2807,"15 crore LPG users benefited from 'Pahal' scheme till November: PM Modi during #MannKiBaat
https://t.co/7i3zyuXsxo via NM App",2015-12-28,2015,['MannKiBaat'],"['crore', 'user', 'benefited', 'pahal', 'scheme', 'till', 'november']"
2808,#MannKiBaat - RT #MakeInIndia https://t.co/TkP7XBF3EJ,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2809,#MannKiBaat - RT #MakeInIndia https://t.co/dOXt97vpOb,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2810,#MannKiBaat - RT #MakeInIndia https://t.co/FgxRm5rpmK,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2811,#MannKiBaat - RT #MakeInIndia https://t.co/Q31BWt6vlz,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2812,#MannKiBaat - RT #MakeInIndia https://t.co/ojLXkkyzJe,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2813,#MannKiBaat - RT #MakeInIndia https://t.co/bhOLgSyLYR,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2814,#MannKiBaat - RT #MakeInIndia https://t.co/zUpDKnBmCz,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2815,#MannKiBaat - RT #MakeInIndia https://t.co/uEupN8gbq7,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2816,#MannKiBaat - RT #MakeInIndia https://t.co/fGsgnZz4kY,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2817,#MannKiBaat - RT #MakeInIndia https://t.co/Fpg4KqGNsh,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2818,#MannKiBaat - RT #MakeInIndia https://t.co/Hn1JUDdkVg,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2819,#MannKiBaat - RT #MakeInIndia https://t.co/s1CG5GtvVH,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2820,#MannKiBaat - RT #MakeInIndia https://t.co/WboZCJrsBJ,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2821,#MannKiBaat - RT #MakeInIndia https://t.co/u3OKhHkmdv,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2822,#MannKiBaat - RT #MakeInIndia https://t.co/Hz21qRTjEs,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2823,#MannKiBaat - RT #MakeInIndia https://t.co/IuO4VZDZA2,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2824,#MannKiBaat - RT #MakeInIndia https://t.co/qnloOWrnsV,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2825,#MannKiBaat - RT #MakeInIndia https://t.co/jEXWL6oI4U,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2826,#MannKiBaat - RT #MakeInIndia https://t.co/6uL9Z4OsNO,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2827,#MannKiBaat - RT #MakeInIndia https://t.co/vciGBX9YOG,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2828,#MannKiBaat - RT #MakeInIndia https://t.co/FPMq2VSMaU,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2829,#MannKiBaat - RT #MakeInIndia https://t.co/8CLwMeSVN6,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2830,#MannKiBaat - RT #MakeInIndia https://t.co/8bKN2TAuky,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2831,#MannKiBaat - RT #MakeInIndia https://t.co/ofvkikXKC7,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2832,#MannKiBaat - RT #MakeInIndia https://t.co/212ITqYFle,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2833,#MannKiBaat - RT #MakeInIndia https://t.co/gJGDj5mRoC,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2834,#MannKiBaat - RT #MakeInIndia https://t.co/OKVvXUoaj8,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2835,#MannKiBaat - RT #MakeInIndia https://t.co/eTxYIlWqTm,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2836,its funny...that is just someones #MannKiBaat  https://t.co/hfi9czT1pM,2015-12-28,2015,['MannKiBaat'],"['funnythat', 'someone']"
2837,@nataliaphule Please write to him on #MannKiBaat. Write to the CM of Rajasthan and MP. I've written. And they've all responded.,2015-12-28,2015,['MannKiBaat'],"['please', 'write', 'write', 'rajasthan', 'written', 'theyve', 'responded']"
2838,@narendramodi #MannKiBaat well  thought of Modi about viklang .jai ho modi,2015-12-28,2015,['MannKiBaat'],"['well', 'thought', 'viklang']"
2839,#MannKiBaat - RT #MakeInIndia https://t.co/ukLhjOg8aK,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2840,What a waste #MannKiBaat  https://t.co/fxPeKdTZAF,2015-12-28,2015,['MannKiBaat'],['waste']
2841,"RTIReplyOnExpenditureIncurredOn #MannKiBaat -
Rs8.54Cr 4 10EpisodesUp2 July15.
PM's SelfPromotion AllHypeNoDelivery! https://t.co/TfxigjgxVR",2015-12-28,2015,['MannKiBaat'],"['ireplyonexpenditureincurredon', 'rscr', 'episodesup', 'julypms', 'selfpromotion', 'allhypenodelivery']"
2842,"#MannKiBaat Blockading #Nepal to secure Madhesi ""rights""?No.I am blockading Nepal to secure enough #Nepali blood to celebrate Holi with.",2015-12-28,2015,"['MannKiBaat', 'Nepal', 'Nepali']","['blockading', 'secure', 'madhesi', 'rightsnoi', 'blockading', 'nepal', 'secure', 'enough', 'blood', 'celebrate', 'holi']"
2843,"#FbAbToHas Hahaha 😂 😂 . 
#Indian_shit 💩 #MannKiBaat #nationFirst https://t.co/QD0lf3SgTZ",2015-12-28,2015,"['FbAbToHas', 'Indian_shit', 'MannKiBaat', 'nationFirst']",['hahaha']
2844,#FbAbToHas This is beautiful❤️ #MannKiBaat #nationFirst https://t.co/jyTFLENjmH,2015-12-28,2015,"['FbAbToHas', 'MannKiBaat', 'nationFirst']",['beautiful']
2845,#FbAbToHas Don't forget to watch #PC on #CNWK today to celebrate the success of #BajiraoMastani ! ❤️ #MannKiBaat #n… https://t.co/MnRzPIoZOw,2015-12-28,2015,"['FbAbToHas', 'PC', 'CNWK', 'BajiraoMastani', 'MannKiBaat', 'n']","['dont', 'forget', 'watch', 'today', 'celebrate', 'success']"
2846,"#FbAbToHas Merry Christmas 🎅🏼 to all of you and Have a Nice Day😇
#SuperTroll #MannKiBaat #nationFirst https://t.co/VLi9N4VDxE",2015-12-28,2015,"['FbAbToHas', 'SuperTroll', 'MannKiBaat', 'nationFirst']","['merry', 'christmas', 'nice']"
2847,"#FbAbToHas Tum Pakistani Girls, kbhi mat romantic honay dyna 😐😄😀😁 #MannKiBaat #nationFirst https://t.co/vPmWP8JhEm",2015-12-28,2015,"['FbAbToHas', 'MannKiBaat', 'nationFirst']","['pakistani', 'girl', 'kbhi', 'romantic', 'honay', 'dyna']"
2848,"#FbAbToHas @kritisanon in ... ? 
Soo beautiful😏❤ #kritisanon
@_katrina_deepika #MannKiBaat #nationFirst https://t.co/oqZ8NWwqby",2015-12-28,2015,"['FbAbToHas', 'kritisanon', 'MannKiBaat', 'nationFirst']",['beautiful']
2849,#FbAbToHas If you know what I mean 😂😂😂 #MannKiBaat #nationFirst https://t.co/Ns9thOa91k,2015-12-28,2015,"['FbAbToHas', 'MannKiBaat', 'nationFirst']","['know', 'mean']"
2850,"We need to pay attention to cleanliness: PM during #MannKiBaat
https://t.co/ZQaPCasCuP",2015-12-28,2015,['MannKiBaat'],"['need', 'attention', 'cleanliness']"
2851,"India's diversity is our strength: PM Modi during #MannKiBaat
https://t.co/ZQaPCasCuP",2015-12-28,2015,['MannKiBaat'],"['india', 'diversity', 'strength']"
2852,"PM extends Christmas and New Year greetings during #MannKiBaat
https://t.co/ZQaPCasCuP",2015-12-28,2015,['MannKiBaat'],"['extends', 'christmas', 'year', 'greeting']"
2853,"PM Narendra Modi addresses 15th edition of #MannKiBaat on radio
https://t.co/ZQaPCasCuP",2015-12-28,2015,['MannKiBaat'],"['address', 'edition', 'radio']"
2854,"'Start-Up India' Blueprint On January 16, PM @narendramodi Says On #MannKiBaat https://t.co/YS8Q8Nkctm",2015-12-28,2015,['MannKiBaat'],"['startup', 'india', 'blueprint', 'january', 'say']"
2855,"15 crore LPG users benefited from 'Pahal' scheme till November: PM Modi during #MannKiBaat
https://t.co/TiCJHjV2rt via NM App",2015-12-28,2015,['MannKiBaat'],"['crore', 'user', 'benefited', 'pahal', 'scheme', 'till', 'november']"
2856,"@narendramodi yeah i'm promise that i'll never say 'viklang' instead of ""divyang"" #MannKiBaat",2015-12-28,2015,['MannKiBaat'],"['yeah', 'promise', 'never', 'viklang', 'instead', 'divyang']"
2857,#MannKiBaat sounds very much like a Hindu version of the Sunday Mass. @VohariJikram says the PM could do better: https://t.co/xn14vqMZhD,2015-12-28,2015,['MannKiBaat'],"['sound', 'much', 'like', 'hindu', 'version', 'sunday', 'mass', 'say', 'could', 'better']"
2858,"Ha ha at last fact is accepted, aur sunao  #MannKiBaat #Achedinaahgaye  https://t.co/jMLnFdYW4Z",2015-12-28,2015,"['MannKiBaat', 'Achedinaahgaye']","['last', 'fact', 'accepted', 'sunao']"
2859,This month's #MannKiBaat has many interesting topics &amp; lot of avenues for participation. Do listen. https://t.co/SaZNkFUi5Z,2015-12-28,2015,['MannKiBaat'],"['month', 'many', 'interesting', 'topic', 'avenue', 'participation', 'listen']"
2860,#MannKiBaat - RT #MakeInIndia https://t.co/SqVOdQ9ao5,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2861,"15 crore LPG users benefited from 'Pahal' scheme till November: PM Modi during #MannKiBaat #MODIfied2015
https://t.co/AiSkUt2Un3 via NMApp",2015-12-28,2015,"['MannKiBaat', 'MODIfied2015']","['crore', 'user', 'benefited', 'pahal', 'scheme', 'till', 'november', 'nmapp']"
2862,"India will turn to Gold ,If every Indian citizen starts contributing selflessly for welfare of the people #MakeInIndia #MannKiBaat @PMOIndia",2015-12-28,2015,"['MakeInIndia', 'MannKiBaat']","['india', 'turn', 'gold', 'every', 'indian', 'citizen', 'start', 'contributing', 'selflessly', 'welfare', 'people']"
2863,"Let us say ‘Divyang’ instead of ‘Viklang’: PM Modi during #MannKiBaat
https://t.co/FhrMDn8tFL",2015-12-28,2015,['MannKiBaat'],"['divyang', 'instead', 'viklang']"
2864,"India can be a start-up capital of the world: PM Narendra Modi during #MannKiBaat
https://t.co/5hXo9tsNG8",2015-12-28,2015,['MannKiBaat'],"['india', 'startup', 'capital', 'world']"
2865,"15 crore LPG users benefited from 'Pahal' scheme till November: PM Modi during #MannKiBaat
https://t.co/j0POy82u2A",2015-12-28,2015,['MannKiBaat'],"['crore', 'user', 'benefited', 'pahal', 'scheme', 'till', 'november']"
2866,#MannKiBaat - RT #MakeInIndia https://t.co/MyHC2HD6iN,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2867,"Let us say ‘Divyang’ instead of ‘Viklang’: PM Modi during #MannKiBaat
https://t.co/D0hXfoBB6w",2015-12-28,2015,['MannKiBaat'],"['divyang', 'instead', 'viklang']"
2868,"India can be a start-up capital of the world: PM Narendra Modi during #MannKiBaat
https://t.co/P4DpEKWPOB",2015-12-28,2015,['MannKiBaat'],"['india', 'startup', 'capital', 'world']"
2869,"15 crore LPG users benefited from 'Pahal' scheme till November: PM Modi during #MannKiBaat
https://t.co/AK3FzhDcpE",2015-12-28,2015,['MannKiBaat'],"['crore', 'user', 'benefited', 'pahal', 'scheme', 'till', 'november']"
2870,"मानसिक रूप से '' विकलांग '' को भी आज से '' दिव्यांग '' माना जायेगा : 
 😂😂😜😝
#MannKiBaat https://t.co/4hGKZrwmJ8",2015-12-28,2015,['MannKiBaat'],[]
2871,#MannKiBaat - RT #MakeInIndia https://t.co/wU41U27PIK,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2872,#MannKiBaat - RT #MakeInIndia https://t.co/tQWHrdr5As,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2873,#MannKiBaat - RT #MakeInIndia https://t.co/M6sSIXT46U,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2874,#MannKiBaat - RT #MakeInIndia https://t.co/X8NbfJVFH0,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2875,#MannKiBaat - RT #MakeInIndia https://t.co/6nlLl0wzjF,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2876,#MannKiBaat - RT #MakeInIndia https://t.co/n1dP1r29Lc,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2877,#MannKiBaat - RT #MakeInIndia https://t.co/g9EvszM7D1,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2878,#MannKiBaat - RT #MakeInIndia https://t.co/K90uGOz62C,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2879,#MannKiBaat - RT #MakeInIndia https://t.co/IaQKLtCygH,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2880,#MannKiBaat - RT #MakeInIndia https://t.co/0Wi7SdwdAv,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2881,#MannKiBaat - RT #MakeInIndia https://t.co/LustzKziGj,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2882,#MannKiBaat - RT #MakeInIndia https://t.co/mYNngTXBRc,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2883,#MannKiBaat - RT #MakeInIndia https://t.co/hYAOKuI1lj,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2884,#MannKiBaat - RT #MakeInIndia https://t.co/U26gDR6xrR,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2885,#MannKiBaat - RT #MakeInIndia https://t.co/VZ2PHqPaya,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2886,#MannKiBaat - RT #MakeInIndia https://t.co/wyhsIidhnH,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2887,#MannKiBaat - RT #MakeInIndia https://t.co/TUqxTQrael,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2888,#MannKiBaat - RT #MakeInIndia https://t.co/tEVFtSFUnl,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2889,#MannKiBaat - RT #MakeInIndia https://t.co/JTJJyFalLF,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2890,#MannKiBaat - RT #MakeInIndia https://t.co/gioVjxNOVH,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2891,#MannKiBaat - RT #MakeInIndia https://t.co/Z1tZKlgZVO,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2892,#MannKiBaat - RT #MakeInIndia https://t.co/vQYwRUJuow,2015-12-28,2015,"['MannKiBaat', 'MakeInIndia']",[]
2893,#MannKiBaat - RT #MakeInIndia https://t.co/NQGafAk1oE,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2894,#MannKiBaat - RT #MakeInIndia https://t.co/BlaRZLCDFU,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2895,"RT PMOIndia: वैसे ही भारत के पूर्वी छोर गुवाहाटी में खेल-कूद समारोह हो रहा है, सार्क देशों का खेल-कूद समारोह : PM narendramodi #MannKiBaat",2016-02-01,2016,['MannKiBaat'],"['pmoindia', 'narendramodi']"
2896,RT PMOIndia: International Fleet Review भारत के समुद्र तट पर हो रहा है : PM narendramodi #MannKiBaat,2016-02-01,2016,['MannKiBaat'],"['pmoindia', 'international', 'fleet', 'review', 'narendramodi']"
2897,#MannKiBaat - RT #MakeInIndia https://t.co/dXDI4ZF5Kp,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2898,.@ANI_news 6 reasons why Indian Navy’s International Fleet review will be a visual treat. https://t.co/XQ3sa2ma48 @narendramodi #MannKiBaat,2016-02-01,2016,['MannKiBaat'],"['reason', 'indian', 'navy', 'international', 'fleet', 'review', 'visual', 'treat']"
2899,#MannKiBaat - RT #MakeInIndia https://t.co/EKbS0tFH2D,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2900,#MannKiBaat - RT #MakeInIndia https://t.co/IA7QnQSFo4,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2901,#MannKiBaat - RT #MakeInIndia https://t.co/eCAtMCnKeK,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2902,#MannKiBaat - RT #MakeInIndia https://t.co/kNHRJKH1Q0,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2903,#MannKiBaat - RT #MakeInIndia https://t.co/sZQYlZG0dk,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2904,#MannKiBaat - RT #MakeInIndia https://t.co/DfaMYF3f7H,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2905,#MannKiBaat - RT #MakeInIndia https://t.co/aPKt4fiPRA,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2906,#MannKiBaat - RT #MakeInIndia https://t.co/sqSaHsjuvy,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2907,#MannKiBaat - RT #MakeInIndia https://t.co/4nSb9MaqUB,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2908,#MannKiBaat - RT #MakeInIndia https://t.co/HlKtRAlNui,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2909,#MannKiBaat - RT #MakeInIndia https://t.co/rDziRhQz9Q,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2910,#MannKiBaat - RT #MakeInIndia https://t.co/CNp4QSEUDP,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2911,#MannKiBaat - RT #MakeInIndia https://t.co/6EzkX6TKQD,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2912,#MannKiBaat - RT #MakeInIndia https://t.co/l7iIIKh3IM,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2913,#MannKiBaat - RT #MakeInIndia https://t.co/ku8FNgjUyN,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2914,#MannKiBaat - RT #MakeInIndia https://t.co/g0BpfkPZP1,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2915,#MannKiBaat - RT #MakeInIndia https://t.co/A1flvLzlH8,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2916,#MannKiBaat - RT #MakeInIndia https://t.co/GzwvYGxn4o,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2917,#MannKiBaat - RT #MakeInIndia https://t.co/nJw5XuPO6K,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2918,#MannKiBaat - RT #MakeInIndia https://t.co/cPOjRf7I3G,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2919,"@PMOIndia @narendramodi u nvr mentioned #SHILLONG #MEGHALAYA in #MannKiBaat is jointly organizing d SOUTH ASIAN GAMES, we r disappointed :(",2016-02-01,2016,"['SHILLONG', 'MEGHALAYA', 'MannKiBaat']","['mentioned', 'jointly', 'organizing', 'south', 'asian', 'game', 'disappointed']"
2920,#MannKiBaat - RT #MakeInIndia https://t.co/mGPUVG3KDX,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2921,#MannKiBaat - RT #MakeInIndia https://t.co/o5rXs8WNwg,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2922,#MannKiBaat - RT #MakeInIndia https://t.co/E2HldFZLxY,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2923,#MannKiBaat - RT #MakeInIndia https://t.co/bvzy9pj5RS,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2924,#MannKiBaat - RT #MakeInIndia https://t.co/v85LLfm5uh,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2925,#MannKiBaat - RT #MakeInIndia https://t.co/bv1o53qEUi,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2926,#MannKiBaat - RT #MakeInIndia https://t.co/5AHqzdVfBh,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2927,#MannKiBaat - RT #MakeInIndia https://t.co/CwIKO18EAm,2016-02-01,2016,"['MannKiBaat', 'MakeInIndia']",[]
2928,"Over four lakh calls after PM @narendramodi gives out new No. for #MannKiBaat

https://t.co/8CUAA9bNYn",2016-02-01,2016,['MannKiBaat'],"['four', 'lakh', 'call', 'give']"
2929,"narendramodi #MannKiBaat
खो गया था मान, वो दिलाने चल दिए
अपने भारत की वही शान बढ़ाने चल दिए
#खादी_गाथा
जय हो!!
https://t.co/BUMXIgaNEG",2016-02-01,2016,"['MannKiBaat', 'ख']",['narendramodi']
