,Text,Date,Year,hashtag,Cleaned
12800,"Key takeaways from today's #MannKiBaat.

(7/8) https://t.co/Y9bQ9axWMK",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12801,"Key takeaways from today's #MannKiBaat.

(6/8) https://t.co/cKxHutPok1",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12802,"Key takeaways from today's #MannKiBaat.

(5/8) https://t.co/Y83mwyiK6Z",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12803,"Key takeaways from today's #MannKiBaat.

(4/8) https://t.co/COtYLdmx9R",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12804,"Key takeaways from today's #MannKiBaat.

(3/8) https://t.co/bMBxLIBbYM",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12805,"Key takeaways from today's #MannKiBaat.

(2/8) https://t.co/No2xT8Uaig",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12806,"PM Shri @narendramodi shared his first ""Mann Ki Baat"" of 2021 today.

Here are the key takeaways from today's #MannKiBaat.

(1/8) https://t.co/kYDdIfO6dj",2021-01-31,2021,['MannKiBaat'],shri shared first mann baat todayhere takeaways from todays
12807,"@Sumita327 Suggest people like you, @mamatarsingh 
@Anshulspiritual can have some thoroughly researched compilation  on aspects like, history of #SanatanDharma or #DharmaSthals .... in Bharata over a given period. Prompted to suggest from @narendramodi #MannKiBaat revealing funding for it",2021-01-31,2021,"['SanatanDharma', 'DharmaSthals', 'MannKiBaat']",suggest people like have some thoroughly researched compilation aspects like history bharata over given period prompted suggest from revealing funding
12808,"#MannKiBaat
#MannKiBakwaas see how BJP is insulting national anthem https://t.co/wsnR9Fd7oU",2021-01-31,2021,"['MannKiBaat', 'MannKiBakwaas']",insulting national anthem
12809,"Key takeaways from today's #MannKiBaat.

(8/8) https://t.co/Yya7pzZxGg",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12810,"Key takeaways from today's #MannKiBaat.

(7/8) https://t.co/KdSfuDnZxO",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12811,"Key takeaways from today's #MannKiBaat.

(6/8) https://t.co/TINnUx18uQ",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12812,"Key takeaways from today's #MannKiBaat.

(5/8) https://t.co/KWWSMg5eqU",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12813,"Key takeaways from today's #MannKiBaat.

(4/8) https://t.co/RHdkuctpY8",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12814,"Key takeaways from today's #MannKiBaat.

(3/8) https://t.co/THVyXIc0P5",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12815,"Key takeaways from today's #MannKiBaat.

(2/8) https://t.co/gDGtVueesf",2021-01-31,2021,['MannKiBaat'],takeaways from todays
12817,"#MannKiBaat
Chile celebrates Yoga with full enthusiasm. Chile’s parliament has announced November 4 as National Yoga Day as first Yogic centre of the country was established on the same day in 1962. 
via NaMo App",2021-01-31,2021,['MannKiBaat'],celebrates yoga with full enthusiasm chiles parliament announced november national yoga first yogic centre country established same namo
12818,"#MannKiBaat
India in celebrating Road Safety Month. PM Modi urged everyone to be safe on road and invited road safety slogans to spread awareness. 
via NaMo App",2021-01-31,2021,['MannKiBaat'],celebrating road safety month modi urged everyone safe road invited road safety slogans spread awareness namo
12819,"#MannKiBaat
PM Modi salutes India's Nari Shakti. Referring to four women pilots from India who commanded a non-stop flight from San Francisco to Bangalore to the US, he said this is a great sign of rising women participation in every field.  
via NaMo App",2021-01-31,2021,['MannKiBaat'],modi salutes indias nari shakti referring four women pilots from india commanded nonstop flight from francisco bangalore said this great sign rising women participation every field namo
12820,"#MannKiBaat
An initiative has been taken for Young Writers for the purpose of India Seventy-Five. PM Modi urges youngsters, to write on India's freedom fighters, events associated with it &amp; write books about tales of valour during freedom struggle from their areas.  
via NaMo App",2021-01-31,2021,['MannKiBaat'],initiative been taken young writers purpose india seventyfive modi urges youngsters write indias freedom fighters events associated with write books about tales valour during freedom struggle from their areas namo
12821,"#MannKiBaat
A major shift has occurred in people’s perspective in the last one year and a lot of customers now are demanding ‘Made In India’ products. People have shown their support for ‘Vocal for Local’ and urged manufacturers and industry leaders to make world-class products.",2021-01-31,2021,['MannKiBaat'],major shift occurred peoples perspective last year customers demanding made india products people have shown their support vocal local urged manufacturers industry leaders make worldclass products
12822,"#MannKiBaat
The made in India vaccine is a symbol of India’s self-reliance. India is also serving the world in the field of medicines and vaccines and serving humanity at large.  
via NaMo App",2021-01-31,2021,['MannKiBaat'],made india vaccine symbol indias selfreliance india also serving world field medicines vaccines serving humanity large namo
12823,"#MannKiBaat
With the start of new year, India's war against corona has also completed almost a year. Just as India's war against corona became an example to the world, similarly our vaccination programme is also becoming an example to the world. 
via NaMo App",2021-01-31,2021,['MannKiBaat'],start year indias against corona also completed almost year just indias against corona became example world similarly vaccination programme also becoming example world namo
12824,"#MannKiBaat
India is administering vaccine doses faster than many of the developed countries. In just 15 days, India has vaccinated over 30 lakh corona Warriors whereas America took 18 days and Britain took 36 days.  
via NaMo App",2021-01-31,2021,['MannKiBaat'],administering vaccine doses faster than many developed countries just days india vaccinated over lakh corona warriors whereas america took days britain took days namo
12825,"https://t.co/9ef9YABcFm 
Khan sir Shi khe hai. #PMOIndia #MannKiBaat  #PMModi",2021-01-31,2021,"['PMOIndia', 'MannKiBaat', 'PMModi']",khan
12826,"#MannKiBaat
PM Modi hailed the Indian cricket team’s performance in the recent test series played against Australia. Despite initial setbacks, the team made a grand comeback and this is inspirational.  
via NaMo App",2021-01-31,2021,['MannKiBaat'],modi hailed indian cricket teams performance recent test series played against australia despite initial setbacks team made grand comeback this inspirational namo
12827,"Dil pe pathr rakh k jee rhe hai bhai ....
Aaj jaan hi li aapne hmare #mannkibaat https://t.co/0FarRyGU8V",2021-01-31,2021,['mannkibaat'],pathr rakh bhai jaan aapne hmare
12828,"#MannKiBaat
The tradition of conferring Padma awards on unsung heroes was honoured this year too. The recipients comprised people who have done excellent work in myriad fields and have contributed to humanity.  
via NaMo App",2021-01-31,2021,['MannKiBaat'],tradition conferring padma awards unsung heroes honoured this year recipients comprised people have done excellent work myriad fields have contributed humanity namo
12829,"#MannKiBaat
Addressing the first episode, PM Modi urged every citizen to keep in mind the goals with which India has eneterd the new decade and keep working for it. 
via NaMo App",2021-01-31,2021,['MannKiBaat'],first episode modi urged every citizen keep mind goals with which india eneterd decade keep working namo
12830,"Wow! Just scrolling through comments was like desk ke #MannKiBaat 😄

Baaki like/dislike abhi bhi nahin dikh rahe hain..

56"" of cowardice.",2021-01-31,2021,['MannKiBaat'],just scrolling through comments like desk baaki likedislike abhi nahin dikh rahe hain cowardice
12831,"#MannKiBaat nahi #MandeepPunia Chahiye humko...

#ReleaseMandeepPunia",2021-01-31,2021,"['MannKiBaat', 'MandeepPunia', 'ReleaseMandeepPunia']",nahi chahiye humko
12832,Tune in. #MannKiBaat. https://t.co/m6fVDOZiHn,2021-01-31,2021,['MannKiBaat'],tune
12834,"We will meet again, next month!

#MannKiBaat https://t.co/r3J1GqDhbH",2021-01-31,2021,['MannKiBaat'],will meet again next month
12835,"'FASTag'....fast tracking lives on the road!

#MannKiBaat https://t.co/OT0CvXkmNP",2021-01-31,2021,['MannKiBaat'],fastagfast tracking lives road
12836,"Keeping focus on road safety - always!

#MannKiBaat https://t.co/6d9CtVdQoR",2021-01-31,2021,['MannKiBaat'],keeping focus road safety always
12837,"PM Shri Narendra Modi today, in his #MannKiBaat mentioned how enthusiastically people and the Govt. of Chile celebrate #Yoga as a way of life. Yoga not only creates a synergy b/w the mind and the body but also invokes a spiritual sense of self.
@Indiainchile https://t.co/PK7YE7hMJG",2021-01-31,2021,"['MannKiBaat', 'Yoga']",shri narendra modi today mentioned enthusiastically people govt chile celebrate life yoga only creates synergy mind body also invokes spiritual sense self
12838,"Yoga unites world!

A heart warming gesture by the Parliament of Chile.

#MannKiBaat https://t.co/pU0Ss0LTj8",2021-01-31,2021,['MannKiBaat'],yoga unites worlda heart warming gesture parliament chile
12840,"The #Thalaivaaa of karnataka @siddaramaiah ji...... The only man who has guts to face modi Ji  in any time....... The power house of #Congress.... 🔥🔥🔥🔥🔥🔥
#TamilNadu #Tamil #RahulGandhi #MannKiBaat #mankibakwass
@RahulGandhi @kcvenugopalmp @rssurjewala @priyankagandhi. https://t.co/uZ9FLvbL2w",2021-02-28,2021,"['Thalaivaaa', 'Congress', 'TamilNadu', 'Tamil', 'RahulGandhi', 'MannKiBaat', 'mankibakwass']",karnataka only guts face modi time power house
12841,I don't understand: what does being PM and CM for so many years have to do with learning Tamil? Shouldn't he have addressed it by naming some policy measure that he wished he was able to push through? @PMOIndia #MannKiBaat 🐵,2021-02-28,2021,['MannKiBaat'],dont understand what does being many years have with learning tamil shouldnt have addressed naming some policy measure that wished able push through
12843,"Very interesting, acurrate &amp; satirical tweet explaining how the #FarmBills were passed and their drawbacks. Please like and RT. 

#FarmersProtests #MannKiBaat 
#MannKiBakwaas #NarendraModi https://t.co/UqsZTehjds",2021-02-28,2021,"['FarmBills', 'FarmersProtests', 'MannKiBaat', 'MannKiBakwaas', 'NarendraModi']",very interesting acurrate satirical tweet explaining were passed their drawbacks please like
12844,@ANI Pappu ji pm ne to tamil ko india ki sabse old language bataya aur use seekhne ki jigyasa jatayi #MannKiBaat sunn leta ye jhooth aur bhadkau bhashan dene se pehle,2021-02-28,2021,['MannKiBaat'],pappu tamil india sabse language bataya seekhne jigyasa jatayi sunn leta jhooth bhadkau bhashan dene pehle
12845,"कभी-कभी बहुत छोटा और साधारण सा सवाल भी मन को झकझोर जाता है | ये सवाल लंबे नहीं होते हैं, बहुत simple होते हैं, फिर भी वे हमें सोचने पर मजबूर कर देते हैं : PM @narendramodi #MannKiBaat",2021-02-28,2021,['MannKiBaat'],simple
